id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
173646408,5705135505172,❖ THÔNG TIN SẢN PHẨM :+Xuất xứ: Việt Nam+Chiều dài: 125 CM+Chiều rộng: 3 - 3.3 CM+Chất liệu dây: Dây lưng da 2 lớp+Công nghệ gia công da: phủ bóng cực bền+Màu sắc dây : NÂU - ĐEN+Chất liệu mặt ...,150000,300000,,150000.0,50.0,20.0,,available,,1000.0,1000.0,Thắt lưng công sơn an việt bền đẹp [HẢNG CHUẨN],111461.0,OEM
165602534,3479395888846,"Mô Tả Sản PhẩmCHE TÊN SẢN PHẨM KHI GIAO HÀNGTất Nữ, Combo 5 Đôi Tất Nữ Cổ Ngắn, Mẫu Tất Nữ Hình Gấu Dễ Thương Thời Trang Baw TN05(Được kiểm tra hàng trước khi thanh toán)Combo 5 màu ngẫu nhiên ...",99000,99000,,,,33.0,,available,,1000.0,1000.0,"Tất Nữ, Combo 5 Đôi Tất Nữ Cổ Ngắn, Mẫu Tất Nữ Phối Lưới Hình Hoa Cúc Nhiều Màu Dễ Thương Thời Trang Baw TN07",4581269.0,Baw
181248509,1621464887873,"Kính chào Quý khách!!!Cảm ơn quý khách đã ghé thăm Shop.------------------------------------------------------------------️ CAM KẾT CHẤT LƯỢNG 100%️ TƯ VẤN NHIỆT TÌNH, VUI VẺ️ ĐỔI TRẢ TRONG VÒNG ...",195000,245000,,50000.0,20.0,22.0,,available,,1000.0,1000.0,Quần Tất Nữ Che Khuyết Điểm Dày 100g Hàng Loại 1 Thật Chân Siêu Dai Siêu Bền Chống Rách Dọc,111461.0,OEM
67909702,1362071933564,"**Dung dịch vệ sinh và nhỏ mắt kính áp tròng Vision 15 ml:Giữ ẩm , bôi trơn và làm sạch kính áp tròng.Giúp cho mắt thoải mái trong khi đeo suốt cả ngày dàiThích hợp cho mắt khô và nhạy cảmDung tíc...",150000,150000,,,,87.0,,available,,1000.0,1000.0,[Combo G] Dung Dịch Ngâm Kính Áp Tròng + Nước Nhỏ Mắt Áp Tròng,688077.0,Vision Plus +
120441681,5994018761950,"(TẶNG MÓC CHÌA KHÓA) Thắt lưng dây dù Tushi – Bản CAO CẤP !THỊ TRƯỜNG CÓ NHIỀU LOẠI CHẤT LƯỢNG KHÁC NHAU, QUÝ KHÁCH KHÔNG NÊN THAM HÀNG RẺ_TIỀN NÀO CỦA ĐÓ !GIÁ THÀNH SONG HÀNH CÙNG CHẤT LƯỢNG / TÂM ...",118000,118000,,,,2.0,,available,,1000.0,1000.0,"(Hàng Xịn) Dây nịt vải_Siêu bền_Mặt khóa gài tự động thép không gỉ chắc chắn, tiện lợi_Dây lưng vải dù cao cấp, Thắt lưng lính TẶNG MÓC CHÌA KHÓA",111461.0,OEM
4562103,7423023353756,"Tất/ vớ cổ ngắn Cotton AS-S101 cao cấp hàng chuẩn chất lượng.Nếu bạn đang tìm một sản phẩm tất/ vớ cổ ngắn thời trang, có thể dễ dàng phối đồ dù là đi học, đi làm hay đi chơi thì đây có thể là sản p...",19000,34000,,15000.0,44.0,53.0,,available,,1000.0,1000.0,"Tất Vớ cổ ngắn trơn Cotton Air Seven S101. 4 màu: Trắng, Đen, Xanh, Xám. Dày dặn, mềm mại, kháng khuẩn khử mùi, không hôi chân.",111461.0,OEM
109301225,1695871778424,"Dung dịch ngâm kính áp tròng ( nước ngâm lens ) giúp làm sạch, khử trùng, ngâm và bảo quản kính áp tròng.Không nên dùng lại dung dịch ngâm kính áp tròng ( nước ngâm lens ) cũ và quá hạn sử dụngPhải vệ...",120000,120000,,,,46.0,,available,,1000.0,1000.0,Dung Dịch Ngâm Kính Áp Tròng Vision Plus + loại 360ml ( Nước ngâm lens ),688077.0,Vision Plus +
145232662,2725213046614,"***Mẫu: Kẹp càng cua chữ nhật nhiều màu xinh xắn phong cách Hàn Quốc***Thông tin sản phẩm:- Màu sắc: (8 màu) - Kem, Xám, Xanh bạc hà, Xanh dương, Vàng, Hồng, Cam, Nâu(Hình ảnh hàng thực tế đã có ""ả...",24500,35000,,10500.0,30.0,,,available,,1000.0,1000.0,"Kẹp tóc càng cua bản chữ nhật lớn, màu sắc kẹo ngọt xinh xắn style Hàn Quốc - Culi accessories",111461.0,OEM
159486311,8600509636036,       [NowShip2h] Vớ Tất Len Nam Nữ Cổ Cao Retro Họa Tiết Sọc Dày Phong Cách Nhật Bản Thời Trang Thu Đông - Mã TV018   Thuộc tính Sản Phẩm:   Size: Vớ Cổ Cao   Khối lượng: 60 gram   Đặc điểm:...,45000,45000,,,,,,available,,1000.0,1000.0,Vớ Tất Len Nam Nữ Cổ Cao Retro Họa Tiết Sọc Dày Phong Cách Nhật Bản Thời Trang Thu Đông - Mã TV018,111461.0,OEM
191644811,4202907170858,       Cavat tự thắt 5cm dài 145cm . chất liệu phi bóng cao cấp   Cà vạt nam 5cm phi bóng đủ màu lựa chọn - Cavat kỷ yếu học sinh sinh viên 2021 GiangPKC   ...,18000,18000,,,,,,available,,1000.0,1000.0,Cà vạt nam 5cm phi bóng đủ màu lựa chọn loại 1- Cavat kỷ yếu học sinh sinh viên 2021 GiangPKC,111461.0,OEM
