category,product_id
1846,137805214
1846,2903577
1846,41446843
1846,174593821
1846,186136234
1846,16305404
1846,107360880
1846,7490967
1846,11252598
1846,67911084
1846,76283023
1846,52368889
1846,100625195
1846,8428670
1846,19589179
1846,167932609
1846,14370763
1846,88265782
1846,73312665
1846,140107134
1846,70944880
1846,7668907
1846,143741572
1846,74561265
1846,77605790
1846,78020993
1846,25318830
1846,192206541
1846,59251056
1846,93294232
1846,15356062
1846,20907214
1846,86123397
1846,2130041
1846,566867
1846,192208694
1846,109347126
1846,73666130
1846,53181542
1846,53056161
1846,67480516
1846,6910261
1846,51970596
1846,32246331
1846,14469139
1846,7458771
1846,58116278
1846,173164642
1846,25962819
1846,419320
1846,107058325
1846,6711831
1846,12071716
1846,71062304
1846,12404568
1846,12404603
1846,575388
1846,806672
1846,171869909
1846,416911
1846,416990
1846,136558
1846,14606621
1846,8095982
1846,20637413
1846,79316248
1846,26029837
1846,66930382
1846,110055062
1846,85682080
1846,29837913
1846,11407472
1846,53257028
1846,455445
1846,16308170
1846,190315447
1846,187392403
1846,754245
1846,561924
1846,47514139
1846,43932082
1846,110948705
1846,72680847
1846,46757834
1846,3831591
1846,143714177
1846,161538112
1846,15270539
1846,10001324
1846,155112505
1846,97990990
1846,15351084
1846,15352821
1846,764198
1846,12404601
1846,51352620
1846,74311543
1846,182308659
1846,100615783
1846,8114282
1846,110736166
1846,42126872
1846,9845151
1846,68308284
1846,121063802
1846,16138710
1846,58667989
1846,15668735
1846,63140411
1846,26274900
1846,21056582
1846,26315122
1846,58677681
1846,24366737
1846,10143147
1846,447634
1846,174029994
1846,21337589
1846,459739
1846,134840301
1846,55576273
1846,97829401
1846,16387290
1846,95064608
1846,67619329
1846,8315202
1846,10001349
1846,116577418
1846,76198752
1846,121064379
1846,27579312
1846,171233466
1846,7130317
1846,20580167
1846,207253074
1846,134559638
1846,63183906
1846,120462061
1846,806744
1846,50231082
1846,192139887
1846,34979704
1846,465219
1846,22555481
1846,67235516
1846,188947985
1846,108845575
1846,113331097
1846,142782679
1846,20858273
1846,16106838
1846,9344705
1846,16605218
1846,86297296
1846,184126135
1846,456497
1846,35603100
1846,107579921
1846,51987865
1846,171233483
1846,46178917
1846,32118160
1846,185174097
1846,17954263
1846,33164951
1846,97991447
1846,49275935
1846,140834291
1846,66779679
1846,96707403
1846,589301
1846,149485922
1846,491431
1846,71062970
1846,100535624
1846,25975534
1846,91258445
1846,456503
1846,14235571
1846,17904891
1846,8398179
1846,95266695
1846,21446830
1846,11199569
1846,98232983
1846,561953
1846,34317808
1846,7597707
1846,103791477
1846,58879476
1846,75995177
1846,138315900
1846,120533324
1846,10566733
1846,6539103
1846,24801234
1846,44012841
1846,58669073
1846,165667261
1846,26691653
1846,78971647
1846,58056491
1846,174056847
1846,417018
1846,273828162
1846,130048539
1846,141356532
1846,77915998
1846,62731979
1846,25763044
1846,68828151
1846,56986166
1846,21477056
1846,10001367
1846,171796455
1846,171233775
1846,78965941
1846,169198565
1846,8089082
1846,117200363
1846,101901207
1846,21089128
1846,16397909
1846,110958103
1846,509716
1846,113395502
1846,112331214
1846,195656317
1846,273395255
1846,207754682
1846,98900531
1846,12481716
1846,127776665
1846,34159103
1846,13644564
1846,23557774
1846,91191518
1846,42561598
1846,8637995
1846,1823413
1846,55662979
1846,52054902
1846,77105849
1846,556922
1846,700901
1846,11194805
1846,2902221
1846,50772516
1846,22883541
1846,575519
1846,10697849
1846,57628754
1846,82842188
1846,203213313
1846,2302081
1846,32308294
1846,74547151
1846,191689321
1846,192010844
1846,6909331
1846,103354831
1846,181361806
1846,67861239
1846,7117761
1846,150672784
1846,82842177
1846,53086261
1846,459629
1846,67991056
1846,51729979
1846,134360974
1846,10827914
1846,25184004
1846,14524994
1846,95564265
1846,582268
1846,24896690
1846,491455
1846,162617728
1846,205741562
1846,55658260
1846,75649461
1846,26708071
1846,173969491
1846,204428582
1846,14188608
1846,10000124
1846,229695678
1846,185944336
1846,704169
1846,419310
1846,56190273
1846,63080281
1846,72741594
1846,186391678
1846,57140400
1846,191089410
1846,179509249
1846,459842
1846,16303736
1846,8240482
1846,10001359
1846,511960
1846,52053395
1846,72042710
1846,179539838
1846,1402715
1846,16610279
1846,120484511
1846,40547505
1846,70689205
1846,59502158
1846,14996837
1846,17473989
1846,68600962
1846,174257120
1846,709035
1846,23012379
1846,55843196
1846,120553752
1846,41215981
1846,8314996
1846,20704481
1846,171233670
1846,26061584
1686,262680811
1686,74988388
1686,75031062
1686,158777449
1686,79580500
1686,257326416
1686,136541078
1686,72570436
1686,44969160
1686,13744574
1686,174448862
1686,76825864
1686,158777211
1686,262680740
1686,70896020
1686,14885304
1686,42920863
1686,43035743
1686,45224922
1686,186677573
1686,174469157
1686,271397219
1686,180227933
1686,262679771
1686,72300569
1686,107801401
1686,49278142
1686,65778681
1686,72047658
1686,143421590
1686,107801586
1686,46756039
1686,49077109
1686,73546672
1686,85315634
1686,107801417
1686,77136056
1686,134773001
1686,174448862
1686,107801997
1686,79228515
1686,13614868
1686,59056036
1686,72842338
1686,95011333
1686,138503988
1686,158693555
1686,134739207
1686,111231648
1686,125876830
1686,115779836
1686,167653057
1686,11507760
1686,98153125
1686,159887971
1686,262680811
1686,74988388
1686,75031062
1686,158777449
1686,174468189
1686,168789100
1686,151562289
1686,73478101
1686,51430313
1686,174468189
1686,74858728
1686,79580500
1686,76825864
1686,158777211
1686,262680740
1686,50713232
1686,45968195
1686,127379903
1686,100150491
1686,73247696
1686,174448862
1686,180227933
1686,70896020
1686,174469157
1686,271397219
1686,31649352
1686,51477254
1686,115872494
1686,174437687
1686,26666649
1686,87012869
1686,7386965
1686,7997237
1686,74858728
1686,253059954
1686,107802030
1686,107801396
1686,197529507
1686,180227933
1686,158777449
1686,82443736
1686,104438584
1686,145454918
1686,107801904
1686,27769016
1686,126257712
1686,107801490
1686,125874036
1686,41077713
1686,194454092
1686,103781168
1686,138492571
1686,27769036
1686,167889817
1686,168303230
1686,6579831
1686,8193848
1686,75031062
1686,191363362
1686,158640993
1686,76827077
1686,158740892
1686,168953188
1686,156216385
1686,85969100
1686,111719679
1686,184819594
1686,269902414
1686,10099614
1686,134744983
1686,158810802
1686,176037199
1686,105539362
1686,169313309
1686,161490177
1686,55487851
1686,8123461
1686,66929553
1686,183275875
1686,191684851
1686,2747873
1686,191650844
1686,164073814
1686,124274788
1686,191592683
1686,155701266
1686,168213506
1686,109064375
1686,127379646
1686,53454698
1686,166494943
1686,141315541
1686,136117893
1686,98297314
1686,187547435
1686,191693335
1686,179060048
1686,167002852
1686,107233238
1686,150339814
1686,110696274
1686,48226182
1686,48491216
1686,101265416
1686,191717216
1686,177962520
1686,168384560
1686,133234738
1686,169573532
1686,168789250
1686,115869286
1686,6187285
1686,7997276
1686,132372134
1686,192927412
1686,126144478
1686,107801954
1686,157416584
1686,59254597
1686,250128113
1686,92137013
1686,126257972
1686,125781244
1686,164209222
1686,125874421
1686,22956625
1686,11740403
1686,144588177
1686,207380100
1686,247936407
1686,19382631
1686,113215403
1686,204821191
1686,248635212
1686,21792670
1686,43400034
1686,96313719
1686,171536034
1686,179911873
1686,159314323
1686,57512036
1686,173432175
1686,7997318
1686,76383441
1686,101291470
1686,179445693
1686,170107451
1686,181108076
1686,12122426
1686,161393183
1686,6137325
1686,60193369
1686,152387452
1686,73354133
1686,7995297
1686,115902722
1686,192708078
1686,196336942
1686,148677121
1686,7349821
1686,191757320
1686,80950221
1686,66558475
1686,8128209
1686,161393133
1686,82647253
1686,126258408
1686,173609650
1686,48319377
1686,48316320
1686,59451920
1686,53305817
1686,171196824
1686,7977159
1686,100420464
1686,5207281
1686,167489058
1686,171422657
1686,197647651
1686,115768069
1686,20007807
1686,32753038
1686,47141598
1686,83925994
1686,153793126
1686,76466969
1686,97585552
1686,116819208
1686,20238342
1686,55750878
1686,127347733
1686,15427693
1686,74683108
1686,100420520
1686,17047309
1686,161393064
1686,55715962
1686,66510946
1686,75620024
1686,161408675
1686,186909238
1686,170741559
1686,6137251
1686,7975961
1686,204415924
1686,129653671
1686,134708659
1686,115848596
1686,72824775
1686,133236001
1686,158972054
1686,79580500
1686,173347793
1686,102798406
1686,82914259
1686,185340016
1686,107561105
1686,150789018
1686,107801509
1686,197686748
1686,8176039
1686,49082456
1686,273102699
1686,134652690
1686,28739841
1686,107253279
1686,102798110
1686,71948369
1686,168946336
1686,191649163
1686,73180722
1686,161978534
1686,107801406
1686,89591885
1686,177827466
1686,179060465
1686,189683567
1686,57731985
1686,25662103
1686,168789067
1686,168789113
1686,179060748
1686,171535414
1686,21681400
1686,27769078
1686,55745928
1686,96052064
1686,153257960
1686,53380039
1686,101292327
1686,104616397
1686,107801412
1686,107801648
1686,67293999
1686,75666708
1686,161393162
1686,125876751
1686,169865725
1686,38410780
1686,167012865
1686,150881574
1686,168800335
1686,149780222
1686,49551859
1686,175966113
1686,143363032
1686,146391642
1686,7995643
1686,7997300
1686,183525013
1686,76266916
1686,49165075
1686,73324895
1686,38393285
1686,49165215
1686,22929950
1686,134757898
1686,101301227
1686,126155424
1686,71646697
1686,145431289
1686,131032038
1686,101655614
1686,75448966
1686,178010970
1686,58894777
1686,47141251
1686,171535210
1686,73101711
1686,91379871
1686,26666303
1686,8407712
1686,110993474
1686,111000550
1686,100420737
1686,144179403
1686,182605522
1686,122711907
1686,167649371
1686,182317373
1686,77135977
1686,193054945
1686,167934910
1686,5469215
1686,47908667
1686,173347767
1686,161979489
1686,47896033
1686,179912209
1686,96069708
1686,6132855
1686,172581808
1686,125732767
1686,3239231
1686,171193582
1686,54991869
1686,177947419
1686,107801612
1686,149780263
1686,191636295
1686,125874349
1686,161496880
1686,38410801
1686,105523135
1686,250335110
1686,7303617
1686,119720901
1686,9809487
1686,126303957
1686,172457050
1686,55032368
1686,167935940
1686,75329130
1686,171009850
1686,105523603
1686,270680866
1686,98837601
1686,58704904
1686,161393149
1686,195283840
1686,129351813
1686,169865129
1686,249025134
1686,115852451
1686,14235967
1686,177662569
1686,8512482
1686,247944872
1686,171535303
1686,137822550
1686,155694547
1686,7995370
1686,105779273
1686,142349843
1686,9809445
1686,105522481
1686,66928888
1686,134754200
1686,101291459
1686,115848886
1686,70896020
1686,138184305
1686,215474236
1686,177164344
1686,179505528
1686,168789208
1686,101291346
1686,120169480
1686,177845164
1686,129352203
1686,82494072
1686,144512424
1686,192138446
1686,15316856
1686,158777211
4221,270981273
4221,213741550
4221,213771896
4221,271489948
4221,271477784
4221,110791834
4221,94306609
4221,142851720
4221,144121288
4221,4374799
4221,271478301
4221,253096064
4221,251889890
4221,249667127
4221,249384538
4221,3218533
4221,28324610
4221,162750934
4221,93289795
4221,119194548
4221,213741091
4221,270976595
4221,270141414
4221,253096068
4221,271488482
4221,33075647
4221,49989931
4221,11230151
4221,33233321
4221,54349904
4221,20113013
4221,34862764
4221,123548101
4221,58086409
4221,112055567
4221,216866986
4221,109111691
4221,6498249
4221,91272439
4221,97823773
4221,12441864
4221,126702028
4221,112636044
4221,109190689
4221,119194341
4221,153027455
4221,4315713
4221,16069502
4221,32505959
4221,23171265
4221,43951419
4221,49291897
4221,35546717
4221,257843948
4221,72748642
4221,270981273
4221,213741550
4221,213771896
4221,271489948
4221,271477784
4221,118537278
4221,29601707
4221,169271401
4221,102683224
4221,195917220
4221,271478301
4221,253096064
4221,251889890
4221,249667127
4221,249384538
4221,92165762
4221,51518382
4221,1376291
4221,96347307
4221,13743101
4221,213741091
4221,270976595
4221,270141414
4221,253096068
4221,271488482
4221,50560420
4221,123547549
4221,126702092
4221,216402685
4221,52780228
4221,174375243
4221,137859886
4221,113048561
4221,47101594
4221,9381544
4221,32414731
4221,155113398
4221,98164252
4221,33425754
4221,50560441
4221,56910041
4221,97904406
4221,196049994
4221,11664604
4221,73829670
4221,171580680
4221,123548222
4221,162105434
4221,136666493
4221,241736479
4221,123547771
4221,15972213
4221,249258555
4221,46691906
4221,19401965
4221,43813180
4221,76527754
4221,235368932
4221,120032201
4221,115934736
4221,3519947
4221,756761
4221,65439712
4221,152752966
4221,123547597
4221,179748097
4221,168373053
4221,73180273
4221,171574649
4221,51842523
4221,204063064
4221,126702199
4221,205988756
4221,169277358
4221,136825940
4221,73100107
4221,96347175
4221,97791366
4221,59494168
4221,173243640
4221,251254434
4221,145761987
4221,103392307
4221,72613545
4221,119195282
4221,55464528
4221,10949871
4221,263401390
4221,216232335
4221,215915365
4221,73169653
4221,16033028
4221,130828000
4221,188974314
4221,130829661
4221,216332892
4221,49607755
4221,68760491
4221,87180717
4221,17908150
4221,154496269
4221,123367112
4221,75538697
4221,119791273
4221,195971791
4221,181447376
4221,57763181
4221,144681292
4221,132285708
4221,82642046
4221,74909416
4221,187844324
4221,16876822
4221,4794557
4221,184828915
4221,44857400
4221,20624245
4221,184038884
4221,253097850
4221,127346977
4221,89637523
4221,16871899
4221,73642204
4221,51436880
4221,1953951
4221,216225796
4221,43236855
4221,26487804
4221,6489923
4221,7633108
4221,21154149
4221,12310317
4221,142864101
4221,118053307
4221,42741703
4221,188049923
4221,43775227
4221,3564301
4221,180925030
4221,13900074
4221,113048213
4221,130436818
4221,193550882
4221,225267211
4221,28619068
4221,121027141
4221,119194373
4221,119823032
4221,4175491
4221,91272464
4221,14620479
4221,48549296
4221,177609910
4221,155021733
4221,16878549
4221,77117751
4221,12691597
4221,162152249
4221,178264538
4221,178331228
4221,42192494
4221,44216153
4221,14904488
4221,116191967
4221,215985768
4221,35457980
4221,124897098
4221,122421389
4221,162736014
4221,53639843
4221,192377628
4221,16966889
4221,173616934
4221,184080977
4221,131390794
4221,126702180
4221,50560418
4221,162736034
4221,119193184
4221,91272462
4221,45430926
4221,72954000
4221,126701953
4221,24789224
4221,23172601
4221,98992088
4221,126701897
4221,109571880
4221,91512898
4221,70631732
4221,119822990
4221,128354082
4221,162736038
4221,178058680
4221,11598981
4221,216087176
4221,23468514
4221,104806285
4221,15817458
4221,136389671
4221,94998010
4221,217139619
4221,105378126
4221,44036957
4221,4191787
4221,74571266
4221,25410861
4221,68359249
4221,53245166
4221,72957322
4221,828429
4221,114078635
4221,189658693
4221,17589148
4221,44018311
4221,10003165
4221,86155652
4221,100458166
4221,126701927
4221,12737229
4221,119088803
4221,163475533
4221,216205097
4221,174310364
4221,37130119
4221,174309159
4221,106059507
4221,45209285
4221,56720370
4221,13943889
4221,46221893
4221,35911550
4221,118208821
4221,126702268
4221,263956152
4221,46209324
4221,37028355
4221,67173516
4221,247370814
4221,68778590
4221,118053157
4221,26103614
4221,20775561
4221,114924880
4221,24744778
4221,35339652
4221,31826288
4221,135038957
4221,153982448
4221,68697181
4221,273080928
4221,271246722
4221,162736028
4221,185243462
4221,161256706
4221,102108753
4221,56077032
4221,194206920
4221,11598616
4221,133885322
4221,548549
4221,101969577
4221,84843182
4221,53300368
4221,55824912
4221,171447474
4221,104822599
4221,131526180
4221,121949604
4221,1025096
4221,74561247
4221,3716571
4221,1954105
4221,73784133
4221,178058672
4221,130743442
4221,24783004
4221,72728404
4221,107368771
4221,184067936
4221,145825542
4221,828431
4221,68836577
4221,29114376
4221,196770019
4221,73252501
4221,123602222
4221,138777696
4221,15672319
4221,125273723
4221,13568365
4221,91272600
4221,543061
4221,120918182
4221,133141498
4221,53296097
4221,109668336
4221,195478783
4221,543062
4221,14904115
4221,77749481
4221,215981655
4221,74529030
4221,72872343
4221,91753094
4221,93066052
4221,93159118
4221,246897095
4221,272556285
4221,162358396
4221,74198357
4221,155283547
4221,91272463
4221,197572104
4221,130829757
4221,68124460
4221,138831256
4221,184081923
4221,20623659
4221,130828513
4221,13541150
4221,213701862
4221,891422
4221,36996482
4221,4192861
4221,184304829
4221,459524
4221,46614660
4221,76366460
4221,77774900
4221,115679935
4221,126702016
4221,151489089
4221,94999228
4221,102088301
4221,11510490
4221,174369476
4221,39311015
4221,31823982
4221,114696020
4221,230368598
4221,20521557
4221,133810420
4221,50560433
4221,12724684
4221,50590603
4221,126702197
4221,34465326
4221,126701921
4221,459562
4221,169277333
4221,112944289
4221,104807176
4221,119054153
4221,75626438
4221,271848173
4221,91100406
4221,188276075
4221,144684151
4221,91272440
4221,70217588
4221,46695151
4221,178268021
4221,153535636
4221,74526984
4221,130832153
4221,185696633
4221,74038072
4221,76394751
4221,55543490
4221,178058668
4221,174311813
4221,174371501
4221,184488225
4221,120218600
1703,272723148
1703,68634180
1703,271860285
1703,272355986
1703,75529256
1703,43118520
1703,108747100
1703,28590683
1703,133617832
1703,162027539
1703,68635403
1703,108747100
1703,271855959
1703,92161380
1703,273643880
1703,110140477
1703,92161380
1703,32726343
1703,161943939
1703,158631445
1703,17898018
1703,178470868
1703,273380732
1703,273355838
1703,22010630
1703,103940142
1703,20117907
1703,86860057
1703,70175132
1703,197419814
1703,31593583
1703,71027758
1703,209305648
1703,105159478
1703,68857080
1703,43126126
1703,120970633
1703,28731166
1703,107801529
1703,88979578
1703,205304619
1703,32859444
1703,58570646
1703,197643943
1703,138662070
1703,54354661
1703,103879065
1703,180999168
1703,140573000
1703,21040605
1703,71680262
1703,55060972
1703,20235117
1703,195536360
1703,72640100
1703,272723148
1703,68634180
1703,271860285
1703,272355986
1703,75529256
1703,187188390
1703,47293616
1703,72851806
1703,107667053
1703,92714065
1703,68635403
1703,271855959
1703,178470868
1703,273643880
1703,17898018
1703,189266374
1703,11333235
1703,148932524
1703,149969265
1703,141490261
1703,273380732
1703,273355838
1703,22010630
1703,108747100
1703,270511075
1703,107675669
1703,144180250
1703,180323823
1703,41805495
1703,177482245
1703,54362596
1703,179912338
1703,177481291
1703,195465100
1703,104438755
1703,177772693
1703,50182055
1703,153471990
1703,106605092
1703,178470868
1703,57382862
1703,186070378
1703,192135155
1703,106901880
1703,74301261
1703,177642266
1703,179911875
1703,177325627
1703,179792578
1703,77715686
1703,46760225
1703,56377212
1703,98069554
1703,151489262
1703,28737579
1703,71681207
1703,143799896
1703,80849903
1703,159437923
1703,188487235
1703,59207075
1703,168282118
1703,126090214
1703,57760484
1703,24843053
1703,97103083
1703,22388687
1703,125098879
1703,17045199
1703,225933557
1703,197674887
1703,197668980
1703,172077680
1703,15000222
1703,193889750
1703,188486981
1703,98070256
1703,83193759
1703,187313016
1703,174002469
1703,108842429
1703,120169186
1703,100262159
1703,197674469
1703,125777196
1703,40826513
1703,263573922
1703,6777839
1703,169438698
1703,127379023
1703,52240877
1703,77875157
1703,148935410
1703,191511012
1703,48995616
1703,49305671
1703,137847124
1703,198430922
1703,22896307
1703,117684998
1703,52275306
1703,58328906
1703,96075099
1703,52240827
1703,91030021
1703,177164437
1703,177750603
1703,155370273
1703,36978601
1703,36979068
1703,185851758
1703,66494165
1703,31716333
1703,39271997
1703,20536328
1703,1998767
1703,48930886
1703,153515458
1703,91818473
1703,130168794
1703,197668786
1703,207024183
1703,57711487
1703,15879754
1703,127379464
1703,197641791
